timestamp,x,y,z
1554676006181,0.07065307348966599,0.4837939441204071,10.881771087646484
1554676006386,0.24548950791358948,0.28740233182907104,9.272317886352539
1554676006586,0.20597167313098907,0.2802172899246216,9.369316101074219
1554676006786,0.23111937940120697,0.27303221821784973,9.356143951416016
1554676006986,0.2143542468547821,0.28141480684280396,9.364526748657227
1554676007186,0.2191442847251892,0.2742297351360321,9.36332893371582
1554676007385,0.24668700993061066,0.2802172899246216,9.364526748657227
1554676007586,0.2442919909954071,0.2586621046066284,9.35494613647461
1554676007799,0.2442919909954071,0.2634521424770355,9.369316101074219
1554676007985,0.2442919909954071,0.2634521424770355,9.369316101074219
1554676008186,0.22153930366039276,0.2897973656654358,9.369316101074219
1554676008406,0.26225462555885315,0.25267454981803894,9.352551460266113
1554676008582,0.24069947004318237,0.2347119152545929,9.370513916015625
1554676008782,0.2502795457839966,0.2538720667362213,9.362131118774414
1554676008981,0.2502795457839966,0.2885998487472534,9.36332893371582
1554676009182,0.23111937940120697,0.2598596215248108,9.345366477966309
1554676009382,0.23710693418979645,0.2981799244880676,9.388476371765137
1554676009581,0.2299218773841858,0.2634521424770355,9.332193374633789
1554676009781,0.23231689631938934,0.27183473110198975,9.342970848083496
1554676009981,0.23231689631938934,0.2634521424770355,9.3309965133667
1554676010183,0.25746458768844604,0.2598596215248108,9.336983680725098
1554676010382,0.2490820288658142,0.2742297351360321,9.344168663024902
1554676010581,0.23590941727161407,0.2802172899246216,9.321415901184082
1554676010781,0.23111937940120697,0.2945874035358429,9.342970848083496
1554676010981,0.23830443620681763,0.28740233182907104,9.372908592224121
1554676011182,0.22752685844898224,0.2897973656654358,9.369316101074219
1554676011381,0.2598596215248108,0.29937744140625,9.344168663024902
1554676011582,0.24189697206020355,0.2646496593952179,9.365723609924316
1554676011781,0.2191442847251892,0.2790197730064392,9.37769889831543
1554676011982,0.23231689631938934,0.2754272520542145,9.353748321533203
1554676012182,0.2502795457839966,0.24788452684879303,9.322613716125488
1554676012383,0.24189697206020355,0.27662476897239685,9.356143951416016
1554676012581,0.22034180164337158,0.25147706270217896,9.346563339233398
1554676012782,0.24189697206020355,0.2897973656654358,9.329798698425293
1554676012982,0.23111937940120697,0.25746458768844604,9.370513916015625
1554676013182,0.23111937940120697,0.2742297351360321,9.339378356933594
1554676013383,0.23231689631938934,0.29219236969947815,9.345366477966309
